027155,8077443E0,027155,3.35
0014595,80774C630,0014595,7.84
003597,807750AE0,01291,16.1
003597,807750AE0,01291,3.27
008488,8033600C0,012966,33.08
0018990,807760690,0018990,23.95
001120,807516F10,001120,13.59
0215514,8078960F0,0215514,12.25
001638,80798B600,0113016,26.2
001638,80798B600,0113016,38.87
070,8079B3D00,004894,46.73
0114954,8079C5140,0114954,11.57
0019085,8079CE2B0,0019085,10.3
006809,807A1AAB0,006809,17.77
011047,807A1C6B0,0113016,26.99
011047,807A1C6B0,0113016,2.89
0310485,807A11240,022129,0.01
0017803,807A58570,0017803,22.68
012204,80AFBECC0,012204,22.26
0019589,80B02D5C0,0019589,5.66
002196,80B0425F0,002196,19.26
0222439,80B0673B0,001,33.24
0113213,80B070340,0113213,3.58
029779,80B102D70,002196,17.8
029779,80B102D70,002196,36.47
029779,80B102D70,002196,17.55
029779,80B102D70,002196,12.79
0116473,80B10E780,0217226,15.03
0122779,80B314810,0122779,17.29
024523,80B36B450,0116703,31.73
0126883,80B3AFA70,0126883,6.73
011047,80B3D22E0,011047,9.14
014408,80B3F8320,014408,24.81
011,80B422F20,023319,17.01
011,80B422F20,023319,15.6
00349,80B4260C0,00349,15.27
0124222,80B438520,0124222,19.07
012966,80B406960,012966,10.31
004894,80B48D940,004894,7.94
0011305,80B4D22D0,0011305,6.23
0014133,80B6253A0,0014133,8.18
0124682,80B64D060,0124682,8.14
003440,80AE49BF0,0028865,41.62
022661,80B7778E0,022661,31.21
005033,80B778500,005033,7.06
0031188,80B7A6210,0031188,13.02
022364,80B7B93F0,022364,4.87
021566,80B7CFCA0,021566,20.15
0024063,80B80E2D0,0024063,21.93
070,80B81DC80,0228849,38.95
0011483,80B82AD90,0011483,22.61
029448,80B8603E0,029448,15.93
0127980,80B84B2C0,0127980,15.67
013210,80B8B9C10,013210,18.97
0016584,80B8D70E0,0016584,9.18
019229,80B969CD0,019229,21.27
0229487,80B96CEC0,0229487,13.73
006314,80B8CD3A0,006314,10.94
0222470,80B976EB0,0222470,6.11
00349,80B9A5EB0,00349,12.27
034872,80BA2F700,0019561,0.01
022031,80BA349B0,022031,8.7
0126588,80BA55D20,0126588,18.18
0222470,80BB31FB0,0222470,9.09
005621,80BB6B590,0217226,1.44
013125,80BB73AF0,013125,3.91
0129402,80BB90DC0,0129402,41.8
0132004,80BB93CC0,0132004,17.2
015640,80BBDEE40,015640,16.03
029158,80BC74B90,025526,40.85
025526,80BC74B90,025526,20.8
011046,80BC8DA70,008318,34.57
0012702,80BCE21C0,0012702,24.51
0126631,80BCFD750,0126631,7.9
025242,80BECC8D0,0225759,3.84
025242,80BECC8D0,0225759,2.1
0222439,80BF743C0,0222439,9.49
0317372,80C035870,0122459,0.01
001812,80C05BB20,001812,16.75
0113016,80C0A0840,0226290,22.53
0122788,80C1D2C20,0122788,17.97
004187,80C1DC5C0,004187,5.39
002545,80C2E3C70,002545,10.3
0216796,80C2E5640,0216796,8.44
0115943,80C2F31E0,0115943,14.47
027234,80C301E50,027234,5.26
0232523,80C317DA0,0232523,8.48
027175,80C33F230,027175,17.72
0019589,80C34DB10,0019589,7.26
027155,80C3562D0,027155,21.5
004894,80C464C30,004894,7.86
029158,80C4F5170,0025463,17.23
0215766,80C505610,0215766,5.62
0025443,80C5142D0,0025443,7.92
013354,80C5C8F20,013354,16.0
024633,80C6121A0,024633,11.53
0131266,80C68DC00,0131266,22.31
0018247,80C774D40,0018247,5.49
011,80C7A64D0,0014133,31.98
011,80C7A64D0,0014133,0.64
011,80C7A64D0,0014133,0.12
02860,80C7CC9A0,02860,22.7
003389,80C7CC280,0116342,38.01
003389,80C7CC280,0116342,8.75
0215191,80C7D1670,02860,1.94
0215191,80C7D1670,02860,6.19
0127530,80C7E4290,0127530,24.48
0217862,80C7FC8B0,0217862,6.51
0116473,80C495DB0,0116473,14.41
0117916,81013A5C0,0117916,8.58
015331,81015AC90,0013243,29.19
026453,81018E060,026453,22.14
021260,8101983A0,021260,6.38
0013243,81019A380,0013243,13.28
0320557,81031AAF0,0320557,33.0
022890,8103CC8D0,0036392,17.79
022890,8103CC8D0,0036392,27.68
0039812,810374BD0,0039812,20.75
025242,81040B3E0,025242,12.4
019229,81046C300,004790,41.28
005621,8104AB270,005621,23.1
0239632,8104AB080,0239632,0.78
0215514,8104EAA10,0215514,24.57
0114954,81052DED0,0114954,15.98
011495,81051E6E0,011495,12.58
0115128,810571230,0118681,34.84
0115128,810571230,0118681,33.11
0231948,810631180,0231948,13.17
0220188,81063C720,0011305,27.19
0133044,8106432B0,0133044,15.93
0119927,8106FFFB0,0031653,48.9
0019325,810707710,0019325,13.96
0215456,810709710,0215456,4.86
0137029,81075D070,0137029,16.01
01639,810805120,0126223,11.09
016263,8108B9B00,016263,24.68
011495,8108D5020,011495,24.07
022031,8108E1F20,0237110,18.34
008814,810A26F90,008814,17.25
0232406,810A327F0,0232406,12.79
0214111,810C1DC10,0214111,13.89
012204,810C1E470,012204,5.41
001,810C27E20,0214527,15.52
0229619,810C49FE0,0229619,4.31
0224,810C552C0,0224,12.57
0026015,810C7CD60,0026015,16.54
011222,810CA3EF0,022595,14.7
0011337,810D01850,0011337,16.91
015331,810D41EF0,015331,15.31
012,810D47FD0,012,1.88
011770,810F4D0C0,011770,20.22
0116648,810F5AC30,0116648,23.36
0219788,810F5EA00,0219788,11.91
020,810F78C80,020,11.55
0132004,810FE5860,0132004,21.2
0214000,81107A610,0223057,43.65
0214000,81107A610,0223057,42.45
0137268,81117CC00,0137268,11.42
013354,811197C10,013354,7.89
0236488,811377930,0236488,22.58
003533,81138CA20,003533,5.8
00531,8113DF0E0,00531,22.07
009715,8114D67D0,009715,11.03
0119927,8114F63E0,0119927,17.47
0227876,81153D710,0227876,20.44
024523,811549670,0236628,40.83
0036176,811544E30,0036176,17.92
0042838,81156F180,0042838,14.61
0226659,81157FF20,0121007,36.62
001277,8116607D0,001277,11.0
0043863,811671A20,0043863,23.77
01291,8116AA030,0019561,6.56
01291,8116AA030,0019561,4.4
0115481,8116A99B0,0115481,7.9
0226151,8116BE830,0226151,16.64
0233005,8116ED680,0233005,15.38
0137268,81170B7A0,0137268,15.61
0030061,811721920,0030061,24.37
022224,8117C7A40,022224,23.93
0112568,811844E20,0112568,23.33
003597,81189E740,003597,20.46
0224231,8118CB700,0238219,5.23
0224231,8118CB700,0238219,24.85
0134113,811987000,0215107,23.56
001110,8119EC1A0,001110,7.15
0243166,811A6B470,0243166,7.51
0223057,811AF9910,0223057,8.02
011701,811B3D190,011701,9.71
012592,811B4D2D0,0115128,9.8
0231651,811B5A270,0231651,12.21
0018665,811B69E50,0018665,12.99
0018326,811BBB030,0018326,20.59
00349,811BE3950,00349,14.28
0122967,811CD4140,0122967,23.71
0146475,811D46F20,0146475,16.22
022595,811D4F000,022595,12.04
0337328,811EA3C40,00394,0.04
015331,811F69330,015331,12.15
0045803,811FEEA20,0045803,18.76
024216,811FEFCD0,024216,22.56
013354,81571ABB0,013354,16.9
0235053,815769110,0235053,9.26
012966,8158746D0,012966,9.88
0025463,815A060D0,0025463,10.65
0359274,815A02540,0359274,44.16
0056335,815AE54F0,0056335,7.09
0128097,815AFAA70,0128097,18.71
005206,815BED080,005206,13.26
0033219,815BF1AE0,0033219,22.97
021393,815C63D40,001,17.33
021393,815C63D40,001,39.35
0016584,815C8AAC0,0140981,37.86
015331,815DBDF90,015331,6.88
026179,815DC9BA0,026179,13.81
0011305,81606D230,0011305,3.1
0214527,8160A4B30,0114721,43.71
0219705,8160A7810,0219705,17.91
008814,8160D7EB0,008814,23.46
001807,81618B320,001807,16.32
004894,816305BF0,0258931,38.17
004894,816305BF0,0258931,47.06
0039812,816306EA0,0039812,4.83
0150269,816311C50,0150269,16.02
001120,816327EF0,0245564,0.6
0034117,816325C80,0034117,5.98
011265,816364550,011265,19.28
0235053,81635D3B0,0235053,12.6
022129,8163DDE30,022129,21.98
0117301,816405F90,0117301,17.28
0219705,8164077E0,0219705,13.27
0220015,816414970,0220015,18.55
0043863,81644D040,0043863,22.15
0232746,816528070,0232746,8.84
0341339,8164ED800,0217226,0.01
0018324,816585E60,0018324,14.02
0214527,81659B620,0139884,17.25
0214527,81659B620,0139884,22.94
070,8165B8F80,0136393,38.19
070,8165B8F80,0136393,1.27
0014133,8165EAAA0,0014133,24.56
003653,816634B40,003653,22.07
012,81672A930,0113213,35.8
012,81672A930,0113213,18.01
012,81672A930,0113213,32.78
0046650,81686A970,0046650,3.16
0211524,81689A1A0,018081,4.76
0211524,81689A1A0,018081,12.34
0211524,81689A1A0,018081,5.84
0211524,81689A1A0,018081,7.21
023041,8168F03E0,023041,3.94
0252876,81690B990,0252876,10.66
0049280,8169A22C0,0049280,6.06
0124273,8169B2180,0124273,24.53
0215239,8169F7120,0215239,23.57
0223113,816A3A3F0,0029264,18.56
0019325,816A5FC10,0019325,10.56
0052931,816A630D0,0052931,12.9
0256833,816A69AD0,0256833,13.51
0245810,8014A1580,0245810,24.94
0243246,816AA6E10,0243246,15.22
0239632,816AD6020,0028046,32.55
0226290,816AEC430,0226290,16.69
0240478,816AF5260,0240478,12.85
0236008,816BEA8B0,0236008,6.43
0139835,816BF6330,0139835,5.17
0110856,816C08360,0110856,9.13
0019085,816C48CD0,0019085,22.01
0234736,816CB4210,0234736,17.04
0132004,816CBDC70,0132004,5.0
0139835,816CFBDF0,0139835,10.61
0136360,816CF4D40,0136360,5.84
070,816D286B0,0226660,46.89
070,816D286B0,0226660,29.41
070,816D286B0,0226660,33.57
0217226,816D29C70,0217226,6.44
0256229,816D3AB10,0256229,7.69
012204,816D516D0,0146538,0.78
012204,816D516D0,0146538,3.85
0158006,816DCA1F0,0158006,10.12
0136393,816DEF1D0,0136393,4.33
0126883,816DFEC90,0126883,18.81
0040122,816E04AA0,0040122,20.31
0119593,816E1E120,0119593,6.21
0241535,816E254E0,0025443,3.62
0241535,816E254E0,0025443,2.66
0212518,816E2FFA0,0212518,15.62
070,816E6E6A0,0137074,3.23
016262,816E75590,016262,9.55
013354,816E8D990,013354,18.89
0251854,815123A00,0251854,4.41
0033296,816F0B3D0,0033296,22.6
015786,816F19260,015786,10.95
021566,816F5D2F0,021566,16.01
0216492,816F5DE90,0014162,6.13
0143928,81AE15CD0,0143928,13.49
0152340,81AE53350,0152340,12.82
0039812,81AED3C70,0039812,17.64
0217226,81AF01370,0217226,20.23
0142716,81AFB9B50,0142716,10.93
013210,81B040020,013210,22.84
0246656,81B04A2D0,0246656,5.86
0166448,81B072B60,0166448,5.82
0119593,81B0581D0,0119593,19.03
0170131,81B0A3820,0170131,8.16
0024778,81B0AC850,0024778,17.35
0024778,81B12E730,0024778,10.35
0142716,81B130D70,0142716,21.34
0266848,81B136830,0266848,6.62
0161090,81B120400,0161090,10.55
0062847,81B123880,0062847,22.98
0027915,81B1F0300,0027915,4.87
0271470,81B216C90,0271470,7.33
0139833,81B21BC80,0139833,19.78
0063057,81B23AA60,0063057,11.39
0023747,81B25F2C0,0023747,20.11
0134085,81B332A60,0134085,19.05
0229619,81B38F810,0131857,33.19
0229619,81B38F810,0131857,48.21
0272033,81B3AD990,0272033,18.23
0018665,81B3BF5A0,0018665,20.62
0031730,81B454F10,0031730,3.05
0343324,81B48E630,0252390,0.01
028625,81B4D2AA0,0220729,48.0
0069418,81B4DE320,0069418,4.05
0016584,81B526080,0016584,13.08
0032192,81B57FC80,0032192,24.34
0031694,81B5886B0,0031694,15.17
0162583,81B5C5DA0,0162583,1.33
024523,81B5E5830,024523,4.1
022185,81B6219D0,022185,16.41
0021547,81B64FFD0,0021547,23.85
0161090,81B667BD0,0161090,16.64
021566,81B57E1F0,021566,15.47
0236488,81B6A4B20,021566,27.92
0246655,81B6E1710,0246655,7.67
0169538,81B7CB170,0169538,16.47
0124222,81B7D3BF0,0124222,5.17
0236488,81B807150,0236488,15.77
0158472,81B8A7C20,0158472,14.94
0146538,81B94C4C0,0146538,12.91
001439,81B952570,0236628,43.35
001439,81B952570,0236628,7.43
001439,81B952570,0236628,3.7
0170529,81B9654E0,0170529,6.02
0137268,81B967770,0137268,24.18
0011337,81B9F8590,0011337,17.62
0149329,81BA23EA0,0149329,8.58
0220729,81BA16F10,0220729,12.36
0261630,81BA2AA50,0261630,19.44
0137268,81BA2FBA0,0137268,23.75
006314,81BA323E0,0147509,13.85
0137268,81BA3E720,0137268,17.06
0149701,81BA40DD0,0149701,12.19
0121007,81BB23390,0019561,35.23
012204,81BC07B40,012204,4.59
012966,81BC65D70,012966,6.67
0254164,81BD82070,0254164,16.32
013821,81BDE7220,0015875,42.77
013821,81BDE7220,0015875,40.11
0060395,81BE01D80,0060395,17.66
0065975,81BF95460,0065975,22.65
0240057,81BFB7040,0016584,1.92
0137074,81BFE0B80,0137074,24.67
024216,81C08F1C0,024216,11.39
004894,81C12BB40,004894,18.23
0067043,81C12D840,0067043,9.67
0018903,81C197810,0018903,24.55
0237078,80F3DC4E0,0237078,3.74
0237078,80F3DC4E0,0237078,17.52
021393,800B697D0,021393,6.87
020,801565C50,020,15.4
03237,800173A10,01291,0.01
012,8001FBC30,0224,11.38
012,8001FBC30,0224,44.82
012,8001FBC30,0224,17.53
012,8001FBC30,0224,0.97
012,8001FBC30,0224,1.59
01231,80020BE70,01231,5.77
01291,800219A50,01291,4.49
01422,800284830,01422,18.67
0224,8002B7890,0224,27.55
0224,8002C7590,0224,18.14
012,8002E92F0,012,21.49
01422,80031BF50,020,35.24
070,8003A7540,011,32.67
070,8003A7540,011,8.01
01422,800425A20,020,8.94
01422,800425A20,020,17.48
02860,80053BB60,02860,6.08
01639,8004B6250,01639,12.9
01394,8004B9C00,01394,13.59
00531,800590060,00531,21.86
00349,8005C62E0,00349,16.84
011,8005DE290,011,17.66
011,80030B730,011,12.6
020,800643B60,020,16.79
01394,80021DFE0,01394,9.89
070,800662F20,011,34.2
020,80066FB60,020,13.0
020,80064F8C0,02860,19.09
020,80064F8C0,02860,36.35
01217,8006AD270,01217,15.96
011046,8006AE6B0,00394,36.99
00394,8006D6FF0,00349,28.24
020,800719C70,020,3.14
01639,800724CF0,011047,45.81
01422,800773080,01422,7.97
03839,800798530,03839,6.15
020,80081BAA0,020,4.1
011047,800821DF0,011047,21.49
001120,8008306D0,001120,15.63
012,8008696F0,021393,22.82
012,8008696F0,021393,5.91
012,8008696F0,021393,28.66
03860,8008A2A20,03860,32.2
012,8008F0940,011,17.52
070,8009A8A00,020,10.67
00394,8009BE7B0,00394,21.22
02860,8009EB8B0,021260,3.39
02860,8009EB8B0,021260,0.72
020,800A113E0,020,0.89
020,800A113E0,020,4.23
021393,800A2BC90,021393,9.95
001,800A127D0,001,19.13
001638,800ABB020,001638,10.26
020,800AC77F0,020,4.66
011255,800AE8740,011255,7.3
0224,800B47C30,020,10.6
001889,800B2DFD0,001889,9.47
01394,800B4F970,01394,11.75
001812,800BB5010,001812,7.11
011,800BD5670,011,19.62
0224,800C0FEB0,0224,3.79
002368,803EB7C50,002368,21.99
009715,803EBC780,009715,9.83
016263,803EED7A0,016263,23.62
01639,803EF67B0,01639,22.95
015786,803F41E40,015786,19.38
008488,803E8FB30,008488,5.93
022086,803F8A8C0,022086,21.14
0110777,803FFBB70,0110777,13.98
003389,8041CC3D0,003389,12.35
028168,8041DB400,028168,3.29
011701,80421B8A0,002692,21.81
00349,804234A80,004894,3.11
022547,804256FB0,022547,8.86
0110856,8042B2520,0110856,24.58
02860,8042CF110,02860,9.03
026179,804391A20,022185,48.04
01422,80437BB70,01422,4.51
004894,8046A3000,004894,10.62
024633,8046A7E00,024633,7.01
015783,8046CF850,015783,8.57
013210,804721E10,011968,24.52
011,804792C30,011,10.05
005687,8047A03F0,005687,4.28
0011671,8047B6A90,0011671,7.96
011255,8047E1C20,011255,22.55
022364,8047F1A20,022364,10.52
019182,8049875C0,019182,5.88
029448,80497B700,029448,20.19
022129,8049B1250,013210,41.13
022129,8049B1250,013210,13.53
012966,804ABD0E0,012966,20.72
002545,804AD83A0,002545,19.42
0224,804ADF800,0224,21.63
0224,804B805B0,022124,2.61
004894,803A23670,004894,18.44
0110777,804C56C90,0110777,11.01
015783,804C57B30,015783,8.15
011046,804CAFDA0,011046,13.91
0113016,804D67A20,0113016,20.3
004790,804D75BA0,004790,9.53
003597,804DFE5A0,003597,10.16
022129,804E09130,003653,32.39
022129,804E09130,003653,11.97
022129,804E09130,003653,6.7
002545,804E3AAB0,002545,13.01
012592,804E49D20,012592,18.18
015331,804F9F030,023760,49.12
011701,8050CD9F0,011701,20.68
022661,8052B5690,022661,24.4
01422,8052FBB00,01422,20.23
012,805323670,01291,17.55
012,805323670,01291,36.52
004894,804BDD910,0011671,21.05
005571,805431C60,022185,22.9
00349,80547BF90,00349,13.62
003653,805499100,003653,4.39
022086,80553CA30,022086,20.89
0113002,805558E70,0113002,5.57
0013243,8055ADA60,0013243,21.09
015680,8055B1710,015680,24.59
022086,80558DA30,022086,23.59
018081,805616A50,018081,17.77
0211374,8056262D0,0211374,16.92
038048,80564B210,024950,0.02
014408,805667B70,014408,7.55
005687,805749700,005687,17.92
020,8057A9570,020,9.19
021828,805803E70,021828,15.29
015355,805845B40,0212730,31.69
009715,8058789A0,009715,23.02
021414,805916240,015331,40.93
012966,805A423D0,012966,6.09
01231,805AD6FF0,01231,7.9
008106,805B76E20,008106,9.21
011265,805C178B0,011265,17.28
023410,805C3C4F0,023410,4.26
0011880,805C8AFF0,0011880,22.47
01639,805CAEA70,01639,8.81
019229,805CD5A00,0215456,2.46
019229,805CD5A00,0215456,14.52
023041,805CD7F40,023041,17.7
0115771,808BBDEB0,0115771,10.2
001439,808BD2890,002692,17.4
0219975,808BCDDF0,0219975,3.33
003440,808BCF5B0,003440,24.18
0219368,808BDBB60,0219368,10.17
0217717,808C3AB30,0217717,21.26
016456,808C57070,016456,9.14
0110856,808D2A010,0115114,18.81
0110856,808D2A010,0115114,46.85
0110856,808D2A010,0115114,13.78
0110856,808D2A010,0115114,11.65
003653,808D6ACC0,003653,22.0
0122779,808D749C0,0122779,19.25
008318,808D95500,008318,9.53
0221284,808D69100,0221284,23.56
021828,808DEB6C0,0210700,3.61
0324427,808E248B0,0324427,9.01
002196,808E8A2D0,002196,18.11
0215721,808E8F280,0215721,17.0
016263,808F605C0,016263,3.83
021393,808F6BCA0,0119927,4.06
021393,808F6BCA0,0119927,25.61
008106,808F6A6D0,008106,19.48
026179,808FFCCC0,022481,29.29
0324042,809027950,0219054,0.01
0119973,809032E60,0119973,13.51
005621,80903D060,005621,9.56
005572,8090AA280,005572,24.3
0311871,8090C2070,0311871,46.77
005206,809105FE0,005206,20.74
0024438,809107670,0024438,13.15
0021438,809315AA0,0021438,16.62
0214111,809380B20,0214111,10.15
0024438,80943C2A0,0024438,22.93
021393,8094496C0,021393,19.2
0021063,8095414F0,0021063,23.92
001812,809562800,001812,24.62
013354,8095A5750,013354,24.42
027175,8095AFBB0,027175,23.5
0014595,8095F7B30,0014595,9.0
0019589,8096F6AF0,0214111,27.09
0220015,8096FE990,0220015,23.39
01422,809854340,015786,12.01
01422,809854340,015786,1.67
01422,809854340,015786,1.9
0215239,809876A90,0215239,16.22
005617,809904A80,0219425,43.92
005617,809904A80,0219425,27.01
022890,80992B420,022890,6.53
002368,80992E810,002368,5.83
0223113,8099764C0,0223113,17.55
003389,809976B50,003389,23.39
015331,809A1D5F0,015783,8.1
015331,809A1D5F0,015783,7.73
015331,809A1D5F0,015783,30.21
020,809A21B20,0010416,44.0
0215107,809AD8980,0215107,15.57
0019325,809C26AD0,0019325,13.42
0122459,809CCB310,0122459,19.18
0218072,809CB22A0,0218072,19.47
0115943,809DA11C0,0115943,22.03
004894,809DCBB90,004894,18.8
002368,809E29DE0,002368,17.86
02860,809EA7F80,0011305,20.96
0019325,809F06FA0,0019325,14.26
01394,809F30200,01394,24.24
0221024,809FEA4F0,0221024,8.29
021939,809FFB250,021939,9.32
0223113,80A02E050,0223113,10.16
002196,80A033860,0017256,46.61
002196,80A033860,0017256,24.75
002196,80A033860,0017256,14.17
0122779,80A02C880,0122779,9.28
0118681,80A015B60,0118681,23.46
0225759,80A01C790,0225759,21.47
006809,80A062500,006809,9.03
0011337,80A12C0A0,006314,2.38
0011337,80A12C0A0,006314,5.66
0122788,80A16E960,0122788,19.4
0018671,80A1FF860,0018671,13.4
0025443,80A309EE0,0025443,23.84
003718,80A3659D0,0113213,48.83
008106,80A3EF400,0017803,29.71
008106,80A3EF400,0017803,19.89
0015284,80A3F7CB0,0015284,10.87
0215820,80A43C8D0,023571,46.18
005394,80A44C800,005394,8.08
0226660,80A457CB0,0226660,24.25
0215107,80A4AA370,0215107,20.7
013474,80A4AF170,022595,25.43
0226659,80A4B4910,0226659,17.8
009715,80A4D1A40,009715,16.01
003533,80A4D2450,003533,11.85
0223550,80A4E3940,0223550,14.98
018081,80A523110,018081,11.65
001277,809C96740,0224231,2.21
001277,809C96740,0224231,4.15
0121335,80A539450,0121335,18.88
013210,80A542ED0,013210,11.53
0217862,80A5755A0,0217862,21.02
01291,80A6490A0,01291,11.73
0030061,80D89DA30,0030061,13.71
0126631,80D8BA810,0126631,8.09
0033747,80D9451A0,0033747,3.73
005923,80D99A130,023571,39.72
007,80D9BBA00,0228752,36.33
007,80D9BBA00,0228752,28.0
0121013,80D9E3DC0,0121013,6.62
0224,80DA93BF0,0224,20.2
0212996,80DAE8190,0212996,22.63
011770,80DB00110,011770,3.95
0025463,80DB156F0,0025463,14.61
0129927,80DB47BE0,0129927,20.94
0119593,80DB54D40,0119593,21.03
0212996,80DB5DD70,0212996,22.49
0017803,80DB9D260,0017803,24.67
015680,80DBC6860,015680,11.39
0011880,80DC2B600,0011880,13.58
0133530,80DC23040,0133530,8.89
003389,80DC6DF70,0119973,33.64
003389,80DC6DF70,0119973,13.36
0215107,80DC6F310,0215107,4.86
0214107,80DC932C0,0214107,14.31
0014162,80DCACFA0,0014162,12.53
0115771,80DC63180,0115771,18.09
0218057,80DD42480,0218057,21.14
0216492,80DD193A0,0216492,17.19
014408,80DDB8BB0,018890,29.5
013590,80DDE7320,0126631,12.8
005855,80DE4B880,005855,19.23
0114954,80DE4D170,0114954,8.66
024523,80DE81580,024523,8.95
024523,80DE87240,013210,24.3
0226659,80DE88690,0226659,21.63
027175,80DFB60B0,027175,17.15
0028195,80E15D160,0028195,15.02
0025259,80E1691F0,0025259,19.92
031775,80E16BC40,031775,38.61
0024063,80E184120,0024063,17.77
003440,80E1A37B0,003440,18.41
0219368,80E1B0CC0,0219368,12.69
0011305,80E26B950,0011305,6.2
016456,80E263170,016456,13.12
025242,80E2C8AA0,025242,5.26
0123807,80E3906D0,0123807,13.7
001812,80E483280,001812,4.61
0135982,80E674860,0135982,22.44
0124222,80E7132E0,0124222,9.72
0018326,80E713960,0018326,4.13
021393,80E8AA7C0,002368,48.03
021393,80E8AA7C0,002368,15.52
021393,80E8AA7C0,002368,3.44
0227639,80E8BDA10,0227639,12.56
016263,80E8E9C00,016263,11.25
003440,80E8E6550,003440,11.04
0021130,80E9360B0,0021130,22.35
0214111,80E9A2600,0214111,17.89
001,80E9CAF40,001,4.88
0020592,80EA23FA0,0020592,14.86
034098,80E9AF6E0,0019589,0.01
0030515,80E91C800,0030515,4.99
0213123,80EAB5040,0213123,20.61
00349,80EA9BA40,023571,28.05
070,80EAC0940,0115216,28.07
070,80EAC57E0,00394,25.48
006045,80EAF9320,0137074,36.19
006045,80EAF9320,0137074,27.67
0215107,80EB4AF00,0215107,16.58
0215107,80EB62EB0,0215107,13.42
0239440,80EC9A4C0,0239440,18.42
0216093,80ECCCDF0,0222559,35.78
0216093,80ECCCDF0,0222559,39.21
0114721,80ECAE490,0114721,17.03
005617,80EDEA5C0,005617,21.31
0226660,80EDF1490,0226660,5.36
0031188,80EE645A0,0031188,5.64
0214867,80EED1FC0,0214867,15.76
014408,80EEE53F0,003389,29.36
0133620,80EEF8ED0,0133620,14.69
011265,80EEFE8F0,011265,4.03
005617,80EF05DE0,005617,18.12
011701,80F0104A0,011701,10.59
0233465,80F013270,0233465,4.99
011968,80F02C370,0034117,41.97
002196,80F1EB710,015640,33.46
01231,80F272B20,01231,5.59
00349,80F3A8E70,022129,9.49
00349,80F3A8E70,022129,3.83
021828,80F3B0A60,021828,4.78
01639,80F3BD3C0,01639,22.73
0233345,80F3E9B20,0233345,21.58
024950,80F404D90,024950,11.14
0115943,80F4585B0,0115943,22.64
0231039,80F457350,0231039,21.16
0118681,80F5442E0,0220188,49.94
0122459,813374680,0122459,5.71
0143570,8136D8580,0143570,5.61
0126588,8136E7CC0,0126588,3.74
011,81371FFB0,0132021,4.19
011,81371FFB0,0132021,6.84
0215187,813722200,0215187,3.0
0115128,813674860,0115128,3.31
0219368,8137C5C40,0219368,22.45
039690,8137D5DA0,013474,0.01
023760,8138061F0,023760,24.67
0140797,8138227F0,0140797,19.97
011,81382BFA0,0028865,27.21
011,81382BFA0,0028865,0.07
0244080,8138982D0,0244080,21.49
0034978,8138DA500,0034978,19.33
0221024,8138E9600,004790,8.99
0221024,8138E9600,004790,25.81
0126588,813969A40,0126588,13.67
0021547,8139B2AC0,0021547,10.31
0030562,8139BD070,0030562,19.48
0118681,8139909C0,0118681,15.69
0033219,8139DE210,0033219,22.28
0234992,8139E4CA0,0234992,17.07
0233465,8139DF7D0,0233465,24.05
0026015,813A143A0,0226659,27.47
020,813AC8510,020,14.1
0215571,813B69230,0215571,7.63
013703,813B75080,013703,10.68
0145289,813C103B0,0145289,19.58
0126588,813C53920,0126588,23.7
01394,813DB0360,0142590,6.72
01394,813DB0360,0142590,3.1
0025463,813DB60B0,0025463,18.23
0114954,813E84B60,0114954,3.21
0031694,813E89DF0,0031694,24.87
0025443,813EB4080,0025443,19.1
026453,81408EDC0,026453,10.02
0121007,80A2347A0,0045803,26.52
0047529,8141EFD10,0047529,14.48
024523,81421D580,024523,19.26
070,814233CC0,0143569,18.7
0133539,814246A20,0133539,4.22
0134113,814250180,0134113,12.59
0227876,81427E760,0246656,32.33
0243166,814345C00,0243166,15.55
0142529,814365470,0142529,18.44
0035798,814447680,0035798,18.86
023041,814477480,0217798,14.64
0027967,814479B20,0027967,11.62
0237110,81447F0C0,0237110,17.7
0122779,8145C20F0,0122779,7.87
0220822,8146001B0,0220822,12.03
028958,81461E2C0,0222433,43.29
028958,81461E2C0,0222433,16.53
028958,81461E2C0,0222433,10.34
0053942,814737100,0053942,9.45
0214000,81475ED20,0214000,8.32
0010416,814804EF0,0239457,30.33
0010416,814804EF0,0239457,5.07
0217798,814858620,0137564,42.8
026453,8148C08F0,026453,14.29
03806,8149CDBF0,0036830,0.01
0134085,8149F8DB0,0134085,23.47
0356581,8149FDD30,0222439,0.08
01291,814A5FD70,01291,16.99
015786,814AB4DC0,0127980,25.9
0234717,814AF0DF0,0234717,14.32
0013243,814AF2730,0013243,19.62
0018665,814B4C5B0,0018665,15.79
0031635,814B5B100,0031635,12.89
0052931,814B66A40,0052931,13.21
0128110,814B73EE0,0128110,12.05
001812,814BB43F0,001812,21.77
0252676,814AB8E20,0252676,10.79
00394,814CADDD0,00394,9.2
005394,814CC5B60,005394,23.55
0249349,8180953C0,0249349,6.69
0237110,81809AEA0,0237110,19.41
020,818127CE0,0058500,41.34
070,8181F5AF0,0024063,49.04
021393,8182130E0,004790,8.91
0236897,81822DBF0,0236897,8.51
0210700,81825DFF0,0210700,9.8
015640,818286430,015640,19.64
0037524,818254E40,0037524,24.16
0234933,8182E0BF0,0234933,24.06
022031,818304100,022031,3.71
0135744,818312BA0,0135744,18.91
0162111,8183A7BF0,0162111,15.05
0122788,8183AFDB0,0122788,21.67
0141248,8183BC030,0141248,9.8
0212996,8183F3570,0212996,20.59
